spatial_cell,violations,mean_poi,max_poi,heavy_vehicle_ratio,high_severity_ratio,weekend_ratio,morning_peak_ratio,evening_peak_ratio,night_ratio,days_active,junction_ratio,mean_station_burden,mean_cell_volume,dominant_station,dominant_junction,dominant_violation,dominant_vehicle,organic_cluster_id,lat,lon,poi_density_score,peak_intensity,recent_7d_poi,previous_7d_poi,trend_ratio,trend_label,neighbor_mean_poi,neighbor_max_poi,propagation_score,trend_score,repeat_rate,repeat_rate_rank,enforcement_failure_index,cis_raw,cis,cis_band,lifecycle_state,spillover_index,archetype_id,archetype_name
cell_12.964_77.718,395,2.323842088056566,2.821638810313521,0.42025316455696204,0.0,0.17721518987341772,0.0,0.030379746835443037,0.9392405063291139,47,0.0,1.3557509725803043,395.0,HAL Old Airport,No Junction,WRONG PARKING,MAXI-CAB,721,12.964019311139241,77.71789461873418,13.89986209021283,0.9392405063291139,8.392506325635193,9.206588299104222,0.9115760519969933,Stable,2.2506033075229457,2.510067576536644,95.96980552712385,0.9115760519969933,8.404255319148936,97.46673490276356,80.19882292732856,92.36789918116683,92.36789918116683,Critical,Stable,95.96980552712385,2,Commercial Arteries
cell_12.964_77.719,1,1.1786549963416462,1.1786549963416462,1.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.75,1.0,Whitefield,No Junction,WRONG PARKING,MAXI-CAB,-1,12.964275,77.7185231,0.8169813875671047,1.0,1.1786549963416462,,,Stable,1.1744968174730548,1.2441940907778823,60.120266120777885,1.0,1.0,17.368219037871032,46.986949846468775,49.575230296827016,49.575230296827016,Medium,Stable,60.120266120777885,1,Night Spillovers
cell_12.964_77.733,84,1.1763634308265505,1.890850371872286,0.011904761904761904,0.6904761904761905,0.6309523809523809,0.14285714285714285,0.03571428571428571,0.6666666666666666,15,0.0,0.75,84.0,Whitefield,No Junction,NO PARKING,CAR,224,12.963716387167679,77.73309070405021,5.226172474050834,0.6666666666666666,7.316843563864638,6.523456634808532,1.1216204616433278,Chronic,1.1625487097235323,1.214732268690232,59.211873080859775,1.1216204616433278,5.6,93.80757420675538,66.94946264073695,63.75415813715455,63.75415813715455,High,Growing,59.211873080859775,0,Junction Choke Points
cell_12.964_77.749,4,1.0663001574827395,1.4759065198095778,0.0,0.5,0.0,0.0,0.0,1.0,3,0.0,0.75,4.0,Whitefield,No Junction,NO PARKING,CAR,219,12.9643272,77.7486478,1.7161438994871727,1.0,1.4217335433103193,,,Stable,1.0711258761407565,1.0896321165688916,53.454452405322414,1.0,1.3333333333333333,40.83930399181167,48.01650460593654,48.57759723643807,48.57759723643807,Medium,Stable,53.454452405322414,1,Night Spillovers
cell_12.965_77.505,3,0.7026143231082088,0.9886113934537812,0.0,0.0,1.0,0.0,0.0,1.0,3,0.0,0.75,3.0,Jnanabharathi,No Junction,NO PARKING,CAR,-1,12.964840933333335,77.50474836666666,0.9740302741669787,1.0,0.7026143231082088,,,Stable,0.7064080529126394,0.7537718023763802,13.868986693961105,1.0,1.0,17.368219037871032,25.539150460593657,16.96168116683726,16.96168116683726,Low,Stable,13.868986693961105,1,Night Spillovers
cell_12.965_77.509,1,0.7537718023763802,0.7537718023763802,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.75,1.0,Jnanabharathi,No Junction,WRONG PARKING,LGV,-1,12.9653122,77.5088035,0.5224747996027762,1.0,0.7537718023763802,,,Stable,0.7557688316128252,0.7679301922555701,22.543500511770727,1.0,1.0,17.368219037871032,29.25460593654043,22.617067553735925,22.617067553735925,Low,Stable,22.543500511770727,1,Night Spillovers
cell_12.965_77.534,2,1.7258330759608702,1.7258330759608702,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1.0260441409271706,2.0,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",WRONG PARKING,CAR,-1,12.96450435,77.53420245,1.8960214254404955,1.0,1.7258330759608702,,,Stable,1.7226246347949996,1.7428885948915178,86.06704196519959,1.0,1.0,17.368219037871032,67.65391504605938,78.58015609007164,78.58015609007164,Critical,Stable,86.06704196519959,0,Junction Choke Points
cell_12.965_77.535,2,2.070123002550612,2.070123002550612,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0260441409271706,2.0,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",NO PARKING,CAR,-1,12.9646581,77.534986,2.274262569656627,0.0,4.140246005101224,,,Stable,2.072551646801906,2.14826919406895,93.78198567041966,1.0,2.0,61.425281473899695,79.09877175025589,89.55731832139202,89.55731832139202,Critical,Stable,93.78198567041966,0,Junction Choke Points
cell_12.965_77.537,72,2.14826919406895,2.9688129035839066,0.041666666666666664,0.041666666666666664,0.3333333333333333,0.027777777777777776,0.18055555555555555,0.7083333333333334,30,1.0,1.0260441409271706,72.0,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",WRONG PARKING,CAR,954,12.965421793055556,77.53728285416668,9.217061845821371,0.7083333333333334,5.1933789431026645,9.666312213368135,0.5372657422191145,Declining,2.138965270614896,2.167013770501132,94.66479017400205,0.5372657422191145,2.4,70.68833162743091,72.91606960081884,89.85862333674514,89.85862333674514,Critical,Stable,94.66479017400205,0,Junction Choke Points
cell_12.965_77.538,237,2.527016313612792,3.551324453355274,0.004219409282700422,0.0379746835443038,0.459915611814346,0.06329113924050633,0.26582278481012656,0.5232067510548524,55,1.0,1.0248793977165074,237.0,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",WRONG PARKING,CAR,-1,12.965109841528136,77.53813262055793,13.82851726487268,0.5232067510548524,11.97092659892292,14.543316773703234,0.8231221228328223,Declining,2.5693782329970682,2.627341697123477,97.37717502558854,0.8231221228328223,4.3090909090909095,89.61105424769703,78.44396110542476,94.14918116683725,94.14918116683725,Critical,Stable,97.37717502558854,2,Commercial Arteries
cell_12.965_77.539,1402,4.210629769842527,5.6054066681259656,0.003566333808844508,0.010699001426533523,0.3437945791726106,0.11198288159771755,0.21255349500713266,0.4978601997146933,86,1.0,1.024272102932631,1402.0,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",WRONG PARKING,SCOOTER,1125,12.964869075141685,77.5388754314141,30.511773161316057,0.4978601997146933,20.152410025833984,27.7368499777771,0.726557244799714,Declining,4.379906315120518,4.466858121055796,99.53940634595702,0.726557244799714,16.302325581395348,99.53940634595702,80.8613101330604,96.7476970317298,96.7476970317298,Critical,Stable,99.53940634595702,3,Weekend Event Zones
cell_12.965_77.54,80,1.5751168294865248,2.9688129035839066,0.025,0.075,0.3375,0.05,0.275,0.5625,28,0.6375,1.0260441409271706,80.0,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",WRONG PARKING,SCOOTER,-1,12.9645685425,77.53972306375,6.921770819847391,0.5625,6.188738466653931,3.1208768918260614,1.9830120501872084,Chronic,1.5260758656621307,1.6279070642704896,80.68065506653019,1.9830120501872084,2.857142857142857,76.77840327533265,84.05424769703173,83.94127430910952,83.94127430910952,Critical,Emerging,80.68065506653019,2,Commercial Arteries
cell_12.965_77.542,3,0.9317963801260266,0.9317963801260266,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,1.0260441409271706,3.0,Vijayanagara,No Junction,NO PARKING,SCOOTER,-1,12.9645383,77.5416683,1.2917440674806369,1.0,2.79538914037808,,,Stable,0.9442041731246277,0.9782397858347838,41.54298874104401,1.0,3.0,79.40762538382803,58.33482599795291,54.75658904810645,54.75658904810645,High,Stable,41.54298874104401,1,Night Spillovers
cell_12.965_77.543,4,0.8023745405744311,0.9317963801260266,0.0,0.0,0.0,0.0,0.0,1.0,2,0.0,1.0260441409271706,4.0,Vijayanagara,No Junction,NO PARKING,SCOOTER,726,12.964531375,77.543043525,1.2913720055723827,1.0,1.6047490811488623,,,Stable,0.7994723078234989,0.866881914920439,29.721084953940636,1.0,2.0,61.425281473899695,49.60081883316274,43.15474667349028,43.15474667349028,Medium,Stable,29.721084953940636,1,Night Spillovers
cell_12.965_77.544,7,0.866881914920439,1.4957985494127144,0.0,0.0,0.8571428571428571,0.0,0.0,1.0,3,0.0,1.0260441409271706,7.0,Vijayanagara,No Junction,WRONG PARKING,SCOOTER,-1,12.965025514285713,77.54384007142858,1.8026302656165258,1.0,2.022724468147691,,,Stable,0.8624115228579766,0.8764372937009509,34.63408393039918,1.0,2.3333333333333335,69.65199590583418,53.30936540429887,47.9142144319345,47.9142144319345,Medium,Stable,34.63408393039918,1,Night Spillovers
cell_12.965_77.548,1,0.44628710262841953,0.44628710262841953,0.0,0.0,0.0,0.0,0.0,1.0,1,0.0,0.75,1.0,Magadi Road,No Junction,WRONG PARKING,MOTOR CYCLE,-1,12.9654049,77.5483386,0.30934264690715596,1.0,0.44628710262841953,,,Stable,0.46306663426364403,0.5605822515669052,1.4713408393039917,1.0,1.0,17.368219037871032,19.942425793244624,8.69018679631525,8.69018679631525,Low,Stable,1.4713408393039917,1,Night Spillovers
cell_12.965_77.549,9,0.6663208095923348,1.1786549963416462,0.0,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.7777777777777778,8,0.0,0.75,9.0,Magadi Road,No Junction,NO PARKING,SCOOTER,1092,12.964568522222223,77.5492829111111,1.5342603633190341,0.7777777777777778,0.8112047936017824,0.3184537311185346,2.5473158798819586,Emerging,0.6928326705404699,0.7197474437528967,12.308085977482088,2.5473158798819586,1.125,35.08188331627431,36.627047082906856,21.316850051177077,21.316850051177077,Low,Stable,12.308085977482088,1,Night Spillovers
cell_12.965_77.55,2,0.9886113934537812,0.9886113934537812,0.0,0.0,1.0,1.0,0.0,0.0,1,0.0,0.75,2.0,Magadi Road,No Junction,WRONG PARKING,SCOOTER,1092,12.96452095,77.5496178,1.0861006255656278,1.0,1.9772227869075625,,,Stable,0.9846568410161488,1.0123147034719486,46.02098259979529,1.0,2.0,61.425281473899695,48.41440634595701,46.988549129989764,46.988549129989764,Medium,Stable,46.02098259979529,5,Mixed Risk Zone
cell_12.965_77.551,1,0.44628710262841953,0.44628710262841953,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.75,1.0,Magadi Road,No Junction,WRONG PARKING,SCOOTER,-1,12.9645632,77.5510152,0.30934264690715596,1.0,0.44628710262841953,,,Stable,0.45612653043181783,0.5044385643109164,1.3306038894575232,1.0,1.0,17.368219037871032,19.912487205731832,8.64412743091095,8.64412743091095,Low,Stable,1.3306038894575232,1,Night Spillovers
cell_12.965_77.552,4,0.5798226202189113,0.7537718023763802,0.0,0.0,0.25,0.0,0.25,0.75,3,0.0,0.75,4.0,Magadi Road,No Junction,NO PARKING,SCOOTER,1102,12.9645266,77.5521186,0.9331885074671947,0.75,0.7730968269585484,,,Stable,0.577067910067795,0.6663208095923348,8.482599795291708,1.0,1.3333333333333333,40.83930399181167,27.216351074718524,16.504286079836238,16.504286079836238,Low,Stable,8.482599795291708,1,Night Spillovers
cell_12.965_77.554,1,0.7537718023763802,0.7537718023763802,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.75,1.0,Magadi Road,No Junction,WRONG PARKING,PASSENGER AUTO,-1,12.96476,77.554285,0.5224747996027762,1.0,0.7537718023763802,,,Stable,0.7639078296501649,0.79408773370728,25.115148413510745,1.0,1.0,17.368219037871032,29.86028659160696,23.655962128966223,23.655962128966223,Low,Stable,25.115148413510745,4,Freight Obstruction Corridors
cell_12.965_77.555,193,1.1053591646504144,2.282382385676526,0.015544041450777202,0.22279792746113988,0.18652849740932642,0.11917098445595854,0.15544041450777202,0.5595854922279793,44,0.0,0.75,193.0,Magadi Road,No Junction,NO PARKING,SCOOTER,1100,12.964659637823834,77.5548731507772,5.82287529419911,0.5595854922279793,7.312782514950926,5.430086514583268,1.3467154065770421,Chronic,1.1313908813831535,1.1786549963416462,55.69344933469805,1.3467154065770421,4.386363636363637,89.90532241555783,65.3164022517912,60.86585209825998,60.86585209825998,High,Growing,55.69344933469805,0,Junction Choke Points
cell_12.965_77.568,3,1.2777388374976233,1.4759065198095778,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,3,1.0,0.75,3.0,Chamarajpet,BTP085 - Briyand Circle,NO PARKING,CAR,-1,12.965358799999999,77.5682113,1.7713221454068393,0.6666666666666666,1.2777388374976233,,,Stable,1.2775028910378436,1.3054044773546127,66.1207778915046,1.0,1.0,17.368219037871032,49.64508700102353,56.52923490276356,56.52923490276356,High,Stable,66.1207778915046,4,Freight Obstruction Corridors
cell_12.965_77.57,11,1.58871872505116,1.8021222562636017,0.0,0.0,0.0,0.0,0.0,1.0,5,1.0,0.75,11.0,Chamarajpet,BTP085 - Briyand Circle,NO PARKING,PASSENGER AUTO,1278,12.964724054545455,77.57012517272727,3.9478177245223414,1.0,3.495181195112552,,,Stable,1.5754074870152923,1.5923177789320773,81.49948822927328,1.0,2.2,67.70087001023542,65.75767656090072,75.74270726714431,75.74270726714431,Critical,Stable,81.49948822927328,0,Junction Choke Points
cell_12.965_77.572,1,1.4759065198095778,1.4759065198095778,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.75,1.0,Chamarajpet,"BTP083 - AS Char Street, Mysore Road",WRONG PARKING,LGV,-1,12.9645252,77.5720322,1.0230204429760499,0.0,1.4759065198095778,,,Stable,1.4842086227228788,1.5001432731039255,77.11105424769703,1.0,1.0,17.368219037871032,54.42297850562948,63.95087001023542,63.95087001023542,High,Stable,77.11105424769703,0,Junction Choke Points
cell_12.965_77.573,16,1.7679998305194533,2.409194828052304,0.0,0.5,0.375,0.0,0.5,0.375,11,1.0,0.75,16.0,Chamarajpet,"BTP083 - AS Char Street, Mysore Road",PARKING IN A MAIN ROAD,LGV,-1,12.96457273125,77.57322188125,5.009120712116844,0.5,2.0724823535357038,3.445155203390332,0.6015641181947575,Declining,1.7549430750911144,1.787549002534235,87.07778915046059,0.6015641181947575,1.4545454545454546,44.08904810644831,56.06435516888434,73.21519959058341,73.21519959058341,High,Stable,87.07778915046059,0,Junction Choke Points
cell_12.965_77.574,531,3.4134356296369806,4.847628632113239,0.035781544256120526,0.3728813559322034,0.4387947269303202,0.009416195856873822,0.5499058380414312,0.4105461393596987,66,1.0,1.0244105781745094,531.0,City Market,"BTP083 - AS Char Street, Mysore Road",WRONG PARKING,CAR,1818,12.96486788423557,77.57389028437338,21.42491852104775,0.5499058380414312,12.209767584300232,27.760412515802688,0.4398265745339056,Declining,3.445865333752033,3.4963527709862148,98.98925281473899,0.4398265745339056,8.045454545454545,97.28761514841351,79.27917093142271,95.96788638689867,95.96788638689867,Critical,Stable,98.98925281473899,3,Weekend Event Zones
cell_12.965_77.575,571,3.707427688713976,5.046662803848257,0.028021015761821366,0.03327495621716287,0.3134851138353765,0.0017513134851138354,0.8021015761821366,0.16987740805604204,75,1.0,1.2220967276177395,571.0,City Market,"BTP083 - AS Char Street, Mysore Road",WRONG PARKING,CAR,-1,12.964830469582546,77.57504988104668,23.53897369613499,0.8021015761821366,20.45071148264955,48.70049487625081,0.4199281981566538,Declining,3.710906519384698,3.782832003285486,99.33469805527125,0.4199281981566538,7.613333333333333,96.82702149437053,79.76944728761515,96.4342374616172,96.4342374616172,Critical,Stable,99.33469805527125,3,Weekend Event Zones
cell_12.965_77.576,1933,4.98311412036469,6.08757066296717,0.002586652871184687,0.0046559751681324365,0.3285049146404552,0.011381272633212623,0.2943610967408174,0.6389032591826177,105,1.0,1.2357067233688814,1933.0,City Market,BTP082 - KR Market Junction,WRONG PARKING,SCOOTER,1953,12.964683566373512,77.57617047206416,37.70894709182226,0.6389032591826177,44.62095284407139,37.022850865956606,1.2052273283977193,Chronic,4.992644322309337,5.168662152857229,99.85926305015353,1.2052273283977193,18.409523809523808,99.69293756397134,96.28160184237461,98.18129477993858,98.18129477993858,Critical,Growing,99.85926305015353,3,Weekend Event Zones
cell_12.965_77.577,552,3.639070942266617,5.089511244674502,0.009057971014492754,0.018115942028985508,0.3423913043478261,0.04891304347826087,0.19202898550724637,0.7028985507246377,108,1.0,1.2357067233688814,552.0,City Market,BTP082 - KR Market Junction,WRONG PARKING,SCOOTER,-1,12.96467524712067,77.57695340661058,22.982035793350903,0.7028985507246377,9.181276482992114,8.840956552932937,1.0384934468943672,Stable,3.685154575951889,3.763513784695448,99.23234390992836,1.0384934468943672,5.111111111111111,92.92476970317298,94.3982855680655,97.07587001023542,97.07587001023542,Critical,Stable,99.23234390992836,3,Weekend Event Zones
cell_12.965_77.578,173,2.6105631907014044,3.406605354564127,0.023121387283236993,0.011560693641618497,0.2138728323699422,0.023121387283236993,0.3236994219653179,0.6358381502890174,59,1.0,1.1992085302833586,173.0,City Market,BTP082 - KR Market Junction,WRONG PARKING,SCOOTER,-1,12.964779405780348,77.57772258554913,13.46803986292247,0.6358381502890174,13.786000386529611,3.2436983107920923,4.250085801930621,Chronic,2.6055336570210637,2.622853827051436,97.6842374616172,4.250085801930621,2.9322033898305087,77.35414534288638,92.94089048106447,94.52085465711362,94.52085465711362,Critical,Emerging,97.6842374616172,2,Commercial Arteries
cell_12.965_77.579,95,1.787549002534235,2.8725494784599674,0.0,0.0,0.30526315789473685,0.031578947368421054,0.3684210526315789,0.5473684210526316,27,1.0,0.8215778329175193,95.0,Halasuru Gate,BTP082 - KR Market Junction,WRONG PARKING,SCOOTER,1592,12.964925265263158,77.57907383894737,8.158996056877271,0.5473684210526316,5.579932222860586,3.8527052172148997,1.448315004639593,Chronic,1.7939496476374994,1.840841524429129,87.83265097236438,1.448315004639593,3.5185185185185186,84.74923234390992,87.80910951893553,89.2553735926305,89.2553735926305,Critical,Emerging,87.83265097236438,0,Junction Choke Points
cell_12.965_77.58,102,1.7702298149538231,2.0476928433652555,0.0,0.0,0.4411764705882353,0.029411764705882353,0.0,0.9019607843137255,27,1.0,0.75,102.0,Halasuru Gate,BTP082 - KR Market Junction,WRONG PARKING,SCOOTER,1630,12.96490177254902,77.58025369607843,8.204535439194869,0.9019607843137255,5.804303446864391,7.71393758496198,0.752443564715391,Declining,1.7845300745928823,1.8021222562636017,87.39764585465711,0.752443564715391,3.7777777777777777,86.20138178096212,64.36361310133061,80.36399692937563,80.36399692937563,Critical,Stable,87.39764585465711,0,Junction Choke Points
cell_12.965_77.581,83,1.840841524429129,2.409194828052304,0.0,0.0,0.4939759036144578,0.012048192771084338,0.012048192771084338,0.927710843373494,22,1.0,0.75,83.0,Halasuru Gate,"BTP080 - NR Road, SP Road Junction",WRONG PARKING,PASSENGER AUTO,1630,12.96484481927711,77.58093472650602,8.156431550448918,0.927710843373494,7.431537446490318,8.461516314447783,0.8782748022983059,Stable,1.820861541895224,1.8570974021800295,89.53428863868986,0.8782748022983059,3.772727272727273,86.15660184237461,65.69639201637668,81.94153019447288,81.94153019447288,Critical,Stable,89.53428863868986,0,Junction Choke Points
cell_12.965_77.582,50,1.6695335048459674,2.6141972922958634,0.04,0.0,0.54,0.0,0.0,0.86,22,1.0,0.75,50.0,Halasuru Gate,"BTP080 - NR Road, SP Road Junction",WRONG PARKING,PASSENGER AUTO,-1,12.964699935999999,77.582078844,6.564314629045457,0.86,4.498908093488018,3.736410197545157,1.2040719973336516,Chronic,1.6966038025975878,1.7230960016494503,84.37819856704196,1.2040719973336516,2.272727272727273,68.87154554759468,74.39214431934494,79.31294779938587,79.31294779938587,Critical,Growing,84.37819856704196,0,Junction Choke Points
cell_12.965_77.583,88,1.51820063199947,2.6141972922958634,0.022727272727272728,0.0,0.26136363636363635,0.03409090909090909,0.0,0.8977272727272727,28,1.0,0.75,88.0,Halasuru Gate,"BTP080 - NR Road, SP Road Junction",WRONG PARKING,SCOOTER,1720,12.964721592045453,77.58294171931819,6.814650573343141,0.8977272727272727,2.8563411989847287,4.1785180349510105,0.6835774050789305,Declining,1.5079660668469148,1.5309519686603281,78.99181166837256,0.6835774050789305,3.142857142857143,81.94089048106449,59.416069600818844,73.65212384851586,73.65212384851586,High,Stable,78.99181166837256,0,Junction Choke Points
cell_12.965_77.584,1215,3.9665446830277062,5.460107171686349,0.007407407407407408,0.040329218106995884,0.24279835390946503,0.0345679012345679,0.019753086419753086,0.8288065843621399,110,1.0,0.75,1215.0,Halasuru Gate,"BTP080 - NR Road, SP Road Junction",NO PARKING,SCOOTER,1758,12.964926809218106,77.58404453135803,28.175644358946354,0.8288065843621399,42.59773787471668,39.49181628532064,1.07864719334024,Growing,3.8593810664619532,4.043649485158653,99.50102354145342,1.07864719334024,11.045454545454545,98.73336745138178,86.42003582395087,92.28249744114636,92.28249744114636,Critical,Growing,99.50102354145342,3,Weekend Event Zones
